"Stade Ahmed-Kaïd is a football stadium in Tiaret, Algeria. It has a capacity of 30,000, and it is the home stadium of local football team JSM Tiaret.",Place,SportFacility,Stadium
"The 2008 Australian Grand Prix (formally the LXXIII ING Australian Grand Prix) was a Formula One motor race held on 16 March 2008 at the Melbourne Grand Prix Circuit, Melbourne, Australia. It was the first race of the 2008 Formula One season. The 58 lap race was won by Lewis Hamilton for the McLaren team after starting from pole position. Nick Heidfeld finished second in a BMW Sauber car, with Nico Rosberg third in a Williams, his first ever F1 podium. The race saw a very high rate of attrition, with only seven cars out of the 22-car grid running at the chequered flag – which reduced from seven to six after Rubens Barrichello's disqualification – with two other drivers being classified as they had completed at least 90% of the 307.574 km race distance in order for classification.",Event,SportsEvent,GrandPrix
The 1956 New Zealand Grand Prix was a motor race held at the Ardmore Circuit on 7 January 1956.,Event,SportsEvent,GrandPrix
"Tartan Bearer is an Irish thoroughbred race horse. He raced eight times and won three of these, being placed on his other five starts. He was second three times and third once in the four Group 1 races he contested. He was bred by his owners, the Ballymacoll Stud, and was trained throughout his career by Sir Michael Stoute. He was retired as a five-year-old after failing to appear in the 2010 season due to injury.",Species,Horse,RaceHorse
"The 1920 Muncie Flyers season was the franchise's inaugural season in the American Professional Football League (APFA)—later named the National Football League. The Flyers entered the season coming off a 4–1–1 record in 1919. Several representatives from the Ohio League wanted to form a new professional league; thus, the APFA was created. The 1920 team only played in one game that counted in the standings: a 45–0 loss against the Rock Island Independents. This game and the Columbus Panhandles–Dayton Triangles on the same date is considered to be the first league game featuring two APFA teams. The Flyers tried to schedule other games, but the opponents canceled to play better teams. As a result, the Flyers had to play the rest of the season's game versus local teams. In week 10, the Flyers won a game against the Muncie Offers More AC for the Muncie City Championship. No players from the 1920 Muncie Flyers were listed on the 1920 All-Pro Team, and no player has been enshrined in the Pro Football Hall of Fame.",SportsSeason,FootballLeagueSeason,NationalFootballLeagueSeason
"Lenox Square is an upscale enclosed super regional shopping mall located in the Buckhead district of Atlanta, Georgia. Lenox Square comprises more than 1,545,000 square feet (140,000 m2) of retail space, with 250 stores on four levels, including a large food court. The mall is home to three anchor stores: Macy's, Bloomingdale's, and Neiman Marcus. The mall is owned by Simon Property Group and has been owned by the Indianapolis-based developer since 1998, along with the neighboring Phipps Plaza shopping center. Lenox Square opened to the public on August 3, 1959. Originally, it operated as an open-air shopping center, much like a typical lifestyle center. The mall's original anchors were Rich's and Davison's, two of the most famous and acclaimed department stores in the area, as well as grocery chain Colonial Stores. The mall originally opened with 60 stores. Over the next few decades, the mall underwent four expansions, since competition would arise from the opening of many shopping malls in the suburbs. The most recent renovation included the expansion of the Neiman Marcus store by 52,000 square feet (4,800 m2) and the addition of 36,000 square feet (3,300 m2) of new retail space. Lenox Square houses several upscale stores that do not have other locations within several hundred miles of Atlanta. These include Ermenegildo Zegna, David Yurman, Diesel, Bulgari, Fendi, Louis Vuitton, Cartier, Salvatore Ferragamo, Burberry, J. Crew, G-Star Raw, UGG, Vince Camuto, Topshop, Ralph Lauren, DVF, Ted Baker, Escada, Tesla Motors, Diesel, CH Carolina Herrera, Kiehl's, Zara, Henri Bendel, and Prada. Lenox Square also has the largest Pottery Barn in their chain as well as one of the largest Forever 21 stores in the Southeastern United States.",Place,Building,ShoppingMall
"The Pacific seaweed pipefish (Syngnathus schlegeli) is a species of pipefish, found in the north-western Pacific Ocean: near Vladivostok (Russia), southern to Gulf of Tonkin. Marine, oceanic demersal fish, up to 30.0 cm length. Common in the zostera growth.",Species,Animal,Fish
"Stephen Li-Chung Kuo (Chinese: 郭立中; pinyin: Guō Lìzhōng) (born July 27, 1990) is a Taiwanese-American figure skater who competes internationally for Taiwan in men's singles. He is a two-time Taiwanese national champion (2010–11) and placed 16th at the 2010 Four Continents.",Agent,WinterSportPlayer,FigureSkater
"Qafë Thanë (Albanian: Qafë Thanë; Macedonian: Ќафасан) is a mountain pass on the shores of Lake Ohrid in Albania. It is located in the southeastern Albanian mountains, close to the border between Albania and the Republic of Macedonia. The border crossing point between the two countries is also named Qafë Thanë, and is a \""primary gateway\"" between the two countries.",Place,NaturalPlace,MountainPass
"Ainhoa Ibarra Astellara (born 27 October 1968 in Guernica) is a Spanish (Basque) former alpine skier who competed in the 1988 Winter Olympics, in the 1992 Winter Olympics, in the 1994 Winter Olympics, and in the 1998 Winter Olympics.",Agent,WinterSportPlayer,Skier
"Indian Institute of Management Bangalore (also known as IIMB) is a public business school located in Bangalore, Karnataka, India. Founded in 1973, it was the third IIM to be established, after IIM Calcutta and IIM Ahmedabad. It is consistently ranked as one of the best business schools in India and the Asia Pacific region. It offers Post Graduate, Doctoral and executive training programmes. The Post Graduate Programme in Management (PGP), a two-year, full-time residential MBA programme is IIMB's flagship programme. In addition to its main academic programmes, IIMB is also engaged in facilitating research, offering consultant services, conducting seminars and academic conferences and publishing journals.",Agent,EducationalInstitution,University
"Wicked Beat Sound System is a Sydney based group whose sound is best described as a mixture of electronica, dub and soul. The group formed in 1992, following a series of live \""jams\"" instigated by DJ Dave Carnovale (Crucial D) in collaboration with Damian Robinson and other DJ's Scott Pullen and Mark Walton which took place at the Bentley Bar c. 1991 in Sydney's Darlinghurst area. They have released five albums to date. Originally featuring reggae and hip hop, the group expanded their sound to incorporate elements of soul, jazz, Latin, funk and breaks. They have been nominated for three ARIA Music Awards and an Australian Dance Music Award as well as creating dozens of remixes for others. The lineup of the group was originally Linda Janssen and MC KYE on vocals, alongside producers Damian Robinson and DJ Dave Carnovale. Over the years many other artists have been included in the lineup of the 'Live' band including Marko Simec (Waiting For Guinness), the late Bruce (Babs) Clarke, well known breaks producer Andy Page, Dave Norris (Nubreed) as well as current performers Gerard Masters, Ian Mussington and Cameron Undy. Dave Carnovale departed the band in 2003 to concentrate on his 'Dubnosis' project and MC Kye departed the band shortly after the release of their fourth album 4ormation in 2005 to work on his Budspells Album. They have headlined their own tours and have supported Ben Harper and The Fugees",Agent,Group,Band
"Pelar Dam is a proposed dam located across Nai River in Awaran District of Balochistan, Pakistan. The proposed dam was a 60-foot (18 m) high concrete gravity dam with a gross storage capacity of 99,175 acre feet (122,331,000 m3) to irrigate an area of 25,650 acres (103.8 km2). Due to financial constraints, funding for the project was stopped in 2011.",Place,Infrastructure,Dam
"Christoph Ludwig Agricola (November 5, 1667 – August 8, 1719) was a German landscape painter. He was born and died at Regensburg (Ratisbon). He trained as a painter in his native country. He spent a great part of his life in travel, visiting England, the Netherlands and France, and residing for a considerable period at Naples. His numerous landscapes, chiefly cabinet pictures, are remarkable for fidelity to nature, and especially for their skilful representation of varied phases of climate. In composition his style shows the influence of Nicolas Poussin, while in light and colour he imitates Claude Lorrain. He stayed for some years circa 1712 in Venice, where he painted many works for the patron Zaccaria Sagredo. His pictures can be found in Dresden, Braunschweig, Vienna, Florence, Naples and many other towns of both Germany and Italy.",Agent,Artist,Painter
"Ibar mac Lugna, whose name is also given as Iberius or Ivor, was an early Irish saint, patron of Beggerin Island, and bishop. The saint is sometimes said to have been one of the \""Quattuor sanctissimi Episcopi\"" (\""The four most sacred bishops\"") said to have preceded Saint Patrick in Ireland (see also the saint Ailbe, Ciaran and Déclán), although possibly they were just contemporaries. His feast day is 23 April.",Agent,Cleric,Saint
"The Tibet Museum is the official museum of the Central Tibetan Administration's Department of Information and International Relations and is located near the main temple of the 14th Dalai Lama, Tsuglag Khang, in the Dharamsala suburb of McLeod Ganj. The Tibet Museum aims to disseminate knowledge of Tibetan history and culture while raising awareness of the occupation of Tibet and the ongoing human rights abuses committed by China. Established in 1998, the Tibet Museum now has a collection comprising over 30,000 photographs, a traveling exhibition, and a permanent exhibition that documents the Tibetan journey into exile across the Himalayan ranges. The Tibet Museum's mission is to document, preserve, research, exhibit and educate the public on all matters related to the Tibetan history and culture. Initially named the Tibetan National Commemoration and Documentation Center, many different ideas were discussed before the final concept was agreed upon by the Central Tibetan Administration. On April 30, 2000, His Holiness the 14th Dalai Lama inaugurated the museum in a ceremony attended by around 300 dignitaries and volunteers. The Tibet Museum presents Tibet’s history and visions for its future through texts, photographs, videos and installations.",Place,Building,Museum
"The slaty flowerpiercer, Diglossa plumbea, is a passerine bird which is endemic to the highlands of Costa Rica and western Panama. This is a common bird in mountain forest canopy and edges, and especially in sunlit clearings and areas with flowering shrubs, which can include gardens. The lower altitudinal limit of its breeding range increases from 1200 m in the north of Costa Rica to 1900 m in the southern mountains. It is found well above the timberline in páramo habitat. The large cup nest, built by the female, is made of coarse plant material and lined with fine fibres. It is placed 0.4 to 4 m up in a dense shrub, grass tussock or pine. The clutch is two brown-speckled pale blue eggs, which are incubated by the female alone for 12–14 days to hatching. The slaty flowerpiercer has an upturned bill with a hooked upper mandible and pointed lower mandible. It is 10 cm long and weighs 9 g. The adult male is blue-grey with a lead-grey throat and breast. The tail and wings are blackish with grey feather edges. The female is olive-brown above with a paler throat and breast shading to buff on the belly. Young birds are like the female but have two tawny wing bars and faintly streaked buff-yellow underparts. The slaty flowerpiercer has a thin tsip call. The male’s song consists of a mixture of whistles, warbles and trilled notes, see-chew see-chew see-chew seer seer surrzeep, tsee tsew tsink tsink tsink. As its name implies, the slaty flowerpiercer pierces the base of the flowers of shrubs and epiphytes with its bill and extracts the nectar through the hole with a brush-like tongue. It also feeds on tiny insects taken from foliage or in flight. It is attacked by territorial hummingbirds defending their feeding areas, and then retreats to dense cover.",Species,Animal,Bird
"Solarix is a 2015 Science-Fiction Stealth-based first-person shooter survival horror video game developed by Pulsetense Games and published by KISS Ltd for Windows OS. It was developed using the Unreal Development Kit and is the first video game developed by the Turkish-based Pulsetense Games. The game is intended as a homage to stealth-focused first-person video games of the late 90's and early 2000's, particularly System Shock 2 and the Thief series. It was released on April 30, 2015 on the Steam digital distribution service. It has received mixed reviews. In Solarix, players take the role of engineer Walter Terrace, the sole civilian survivor of a viral infection that has wiped out a Solarix corporation space colony on the planet Ancyra. Walter must evade zombified colonists as well as hostile corporate mercenary soldiers, while following instructions provided by the colony's A.I. administrator, AMI, in an attempt to stop the infection.",Work,Software,VideoGame
"The Princeton University Art Museum (PUAM) is the Princeton University's gallery of art, located in Princeton, New Jersey. Founded in 1882, it now houses over 92,000 works of art that range from antiquity to the contemporary period. The Princeton University Art Museum dedicates itself to supporting and enhancing the University’s goals of teaching, research, and service in fields of art and culture, as well as to serving regional communities and visitors from around the world. Its collections concentrate on the Mediterranean region, Western Europe, China, the United States, and Latin America. The Museum has a large collection of Greek and Roman antiquities, including ceramics, marbles, bronzes, and Roman mosaics from Princeton University’s excavations in Antioch. Medieval Europe is represented by sculpture, metalwork, and stained glass. The collection of Western European paintings includes examples from the early Renaissance through the nineteenth century, and there is a growing collection of twentieth-century and contemporary art. Photographic holdings are a particular strength, numbering over 27,000 works from the invention of daguerreotype in 1839 to the present. The Museum is also noted for its Asian art gallery, which includes a wide collection of Chinese calligraphy, painting, ancient bronze works, jade carvings, as well as porcelain selections. In addition to its collections, the Museum mounts regular temporary exhibitions featuring works from its own holdings as well as loans made from public and private collections around the world. Admission is free and the Museum is open Tuesday, Wednesday, Friday, and Saturday, 10:00 am to 5:00 pm, Thursday, 10:00 am to 10:00 pm, and Sunday 1:00 to 5:00 pm.",Place,Building,Museum
"Noisy Creek Glacier is in North Cascades National Park in the U.S. state of Washington, .50-mile (0.80 km) northwest of Bacon Peak. Noisy Creek Glacier has retreated and left behind a series of small proglacial lakes. Noisy Creek Glacier descends from 6,400 to 5,800 ft (2,000 to 1,800 m). A ridge separates Noisy Creek Glacier from Green Lake Glacier to the east. The National Park Service is currently studying Noisy Creek Glacier as part of their glacier monitoring project.",Place,NaturalPlace,Glacier
"The Alberni Valley Bulldogs are a Junior \""A\"" ice hockey team based in Port Alberni, British Columbia, Canada. They are members of the Coastal Conference of the British Columbia Hockey League (BCHL). They play their home games at Weyerhaeuser Arena.",Agent,SportsTeam,HockeyTeam
"Founded in 1870 by Jaime Torres, Bodegas Torres (Miguel Torres SA) is a historical wine growing company located in Pacs, some 4 km from Vilafranca del Penedès, where the company has its head office. Torres is the family winery with the most extensive vineyards in the Denomination of Origin (DO) of Penedès and the largest winery in Spain. They also run the Miguel Torres Chile winery in the Chilean Central Valley, and in the United States (California) where in 1986 Marimar Torres founded Marimar Estate. In Spain outside of the Torres family's native Penedès region, they own vineyards in DO Conca de Barberà, DO Toro, DO Jumilla, DO Ribera del Duero, DOQ Priorat and most recently in DOC Rioja - in the last three areas with new wineries or wineries under construction. Likewise, Torres is also Spain's largest producer of DO wines under its own label, exporting to more than 140 countries. Under the Torres brand name they trade wine and brandy under on a range of different labels. Some of these are Viña Sol, Sangre de Toro, De Casta, Coronas, Atrium and Viña Esmeralda, with their best known brandies being Torres 5 and Torres 10. Many Torres wines are produced from international rather than traditional Spanish grape varieties and are varietally labelled. The company exports wines to over 140 countries. Torres made two significant contributions to the development of enology in Spain: firstly, the use of fermentation at controlled temperatures, and secondly, the maturing of the wine in small oak barrels during a scrupulously defined time, as has been a habitual practice in Bordeaux. Torres is managed by the fourth generation of the Torres family; Miguel A. Torres is the company’s current President and Managing Director. The Torres family are founding members of the Primum Familiae Vini.",Agent,Company,Winery
"The 1986 Chicago Bears season was their 67th regular season and 17th post-season completed in the National Football League. The Bears entered the season looking to repeat as Super Bowl champions, as they had won in 1985. Chicago managed to finish 14–2, one game off of their 1985 record of 15–1, and tied the New York Giants for the league's best record. After winning the championship in 1985, the team seemed like a dynasty in the making. However, quarterback Jim McMahon showed up to training camp 25 pounds overweight – the product of the post-Super Bowl partying he'd partaken in. Nonetheless, he was once again named as the starter. Injuries, however, derailed his season. McMahon played in only six of the team's first 12 games. In week 12, McMahon was on the receiving end of one of the most vicious hits in NFL history. In a game against the Green Bay Packers, McMahon was blindsided by Packers defensive lineman Charles Martin. Martin had gone into the game with a hit list of Bears players. McMahon was his first victim. After McMahon threw an interception, Martin hoisted the quarterback into the air and slammed him into the ground, a few seconds after the play had ended. McMahon writhed on the ground in pain, having suffered a separated shoulder. He was out for the remainder of the year. Still, the Bears won that game, and went undefeated for the rest of the regular season as well. McMahon's loss may have been a blessing in disguise, as by any standard, he was having a horrible season. Aided by a strong offensive line, the Bears were once again led on offense by Walter Payton. Payton remained his usual stellar self, posting his 10th and final 1000-yard season. With McMahon's poor play, as well as the equally poor play of backups Mike Tomczak, Steve Fuller and Doug Flutie, Payton was the sole spark on offense, which ranked 13th in the NFL. As had been the case the year before, the Bears were once again led by their explosive defense. Any shortcomings on the offensive side of the ball were more than made up for on the defensive side. They once again were ranked #1 in the NFL. The Bears' defense became the third defense in the history of the NFL to lead the league in fewest points allowed and fewest total yards allowed for two consecutive seasons. The Bears' 187 points allowed is the fewest surrendered by any team in the 1980s (other than the strike-shortened 1982 season) – even fewer than the 198 points the Bears allowed in their historic 1985 season. However, the Bears were not able to recapture their magic from the season before and were bounced from the playoffs in their first game by the Washington Redskins.",SportsSeason,FootballLeagueSeason,NationalFootballLeagueSeason
"The Chinese Elm cultivar Ulmus parvifolia 'Burnley Select' was grown from seed taken from a tree at the Burnley (horticultural) College, University of Melbourne and selected by Dr Peter May.",Species,Plant,CultivatedVariety
"The Lugano Tigers are a Swiss professional basketball club that is based in Lugano, Switzerland. The club competes in the Swiss League.",Agent,SportsTeam,BasketballTeam
"The Air Force of Serbia and Montenegro (Serbian: Ратно Ваздухопловство Србије и Црне Горе, РВСиЦГ; Ratno Vazduhoplovstvo Srbije i Crne Gore, RVSiCG), also named Air Force of Yugoslavia (Serbian: Југословенско Ратно Ваздухопловство, ЈРВ; Jugoslovensko Ratno Vazduhoplovstvo, JRV) in the 1992-2003 period, was the air force of the former Serbia and Montenegro. It had around 300 fighter aircraft, ground attack aircraft, and other aircraft. The air force, in 1998, had about 16,000 personnel. The air force was disbanded when Montenegro voted to secede from the FRY in 2006. The bulk of it was inherited by the Serbian Air Force.",Agent,Organisation,MilitaryUnit
"Ritz-Carlton Kuala Lumpur is a luxury hotel in Kuala Lumpur, Malaysia. It opened on December 1, 1997 and contains 365 guest rooms. US President Barack Obama stayed there in his visit in April 2014.",Place,Building,Hotel
Herbie Mann's African Suite (also released as St. Thomas) is an album by American jazz flautist Herbie Mann recorded in 1959 and first released on the United Artists label. The album was originally released under Johnny Rae's leadership due to Mann's contractual relationship with Verve Records.,Work,MusicalWork,Album
"The Roman Catholic Diocese of Jashpur (Latin: Dioecesis Jashpurensis) in India was created on March 23, 2006. It is a suffragan diocese of the Archdiocese of Raipur. Its first bishop was Mar Victor Kindo, previously bishop of Raigarh, who died on 12 June 2008. On December 22, 2009 Pope Benedict XVI appointed Fr. Emmanuel Kerketta, the diocesan administrator and previous Vicar General, as the new bishop of Jashpur. The diocese covers an area of 5,838 km² of the territory previously belonging to the Diocese of Raigarh, in Chhattisgarh state. The see has its seat in Kunkuri, where the Cathedral of Our Lady of the Rosary is located. The total population in the diocese is 739,780, of which 185,485 are Catholic. The diocese is subdivided into 46 parishes.",Place,ClericalAdministrativeRegion,Diocese
"The men's team table tennis event was part of the table tennis programme and took place between August 13 and 18, at the Peking University Gymnasium. Teams consisted of three members. The sixteen teams were divided into four groups of four teams each, playing a round-robin within their pool. The top team in each pool advanced to the semifinals, with the second-place team from each group going to the bronze medal playoffs. The two semifinal winners met in the gold medal match, while the two semifinal losers each played against one of the winners from the bronze medal playoffs, with the winners of those games meeting in the bronze medal match. Each match consisted of up to five games, with the first team to win three being declared the winner. The first two games in each match were singles, the third was doubles, and the final two were singles again. Each team member competed in two of the five games, according to a set rotation.",Event,Olympics,OlympicEvent
"Verena Rohrer (born April 8, 1996 in Sachseln) is a Swiss snowboarder, specializing in halfpipe. Rohrer competed at the 2014 Winter Olympics for Switzerland. In the halfpipe, she finished 27th in the qualifying round, failing to advance. Rohrer made her World Cup debut in August 2013. As of September 2014, her best finish is 20th, at Copper Mountain in 2010–11. Her best overall finish is 43rd, in 2013–14.",Agent,WinterSportPlayer,Skier
"The Kavşak Bendi Dam is a concrete-face rock-fill dam on the Seyhan River bordering Kozan and Aladağ districts in Adana Province, Turkey. Construction on the dam began in 2008 and the first generator was commissioned in 2013. The two remaining generators were commissioned by April 2014. The primary purpose of the dam is hydroelectric power generation. Water is sent about 2.5 km (1.6 mi) downstream where it meets the power station which contains three 59 MW Francis turbine-generators.",Place,Infrastructure,Dam
"Betony Vernon (born August 15, 1968) is an American author, designer and sexual anthropologist based in Paris. Her works in precious metal and marble are inspired by the human body, eroticism and sexual well-being. Vernon is known for creating luxurious, durable and safe Jewel - Tools as a response to the sex toy industry.",Agent,Artist,FashionDesigner
The Spectacle Island Range Lights were a pair of range lights on Spectacle Island in Boston Harbor. They were established in 1897 and discontinued in 1913 after changes in the entrance channels to the harbor made them obsolete.,Place,Tower,Lighthouse
"Scotland v England (1872) was the first ever official international association football match to be played. It was contested by the national teams of Scotland and England. The match took place on 30 November 1872 at West of Scotland Cricket Club's ground at Hamilton Crescent in Partick, Scotland. The match finished in a 0–0 draw and was watched by 4,000 spectators.",Event,SportsEvent,FootballMatch
"The Fabrosauridae is an obsolete group of basal ornithischian dinosaurs from the Early to Middle Jurassic, originally proposed by Galton (1972). Recent studies indicate the Fabrosaurs are not a natural grouping of dinosaurs, and instead consist of unrelated genera. The proposed \""Fabrosaurs\"" descended from a Lesothosaurus-like animal. Proposed fabrosaurids were 1–2 meters long, and were lightly built and bipedal. Their skulls were triangular and had very large eye sockets. They were herbivorous and would have used agility to escape predators. Fabrosaurids are known from southern Africa in the Upper Triassic and Lower Jurassic, as well as in China from the Middle and Upper Jurassic periods. Fabrosaurids bear a semblance to many other members of Ornithischia, and have attracted much interest in phylogenetic studies. However, most genera that were previously referred to as Fabrosauridae are only known from fragmented and partial remains, with most based on no more than isolated teeth, and their place in Fabrosauridae is questionable. Galton in 1972 originally proposed the creation of Fabrosauridae based on the finding of cheek teeth. The successive discovery (1990) of a Middle Jurassic primitive ornithischian, Agilisaurus louderbacki, found in the Xiashaximiao Formation of Zigong, Sichuan Basin, China, has led to paleontologists learning more about the phylogeny of fabrosaurids. Fabrosaurids have many characters that are unique to their physiology, particularly unique tooth morphology and structure, and short forelimb lengths compared to hindlimbs. Unlike many other primitive Ornithischians, such as heterodontosaurids and hypsilophodontids, the teeth of fabrosaurids are very thinly and uniformly enameled. Compared to Agilisaurus, Fabrosaurus is much more primitive in that it has six premaxillary teeth, and a stout prepubis. Agilisaurus differs from Fabrosaurus in that it appears to be larger and more well developed in structure. The Upper Jurassic ornithischian dinosaur, Gongubusaurus, from China, is thought to be more closely related to fabrosaurids than hypsilophodontids. The type species, G. shiyii, is from the Shangshaximiao Formation in the Rongxian County in Sichuan Basin, has been classified from only a few scattered teeth.",Species,Animal,Reptile
"Nicolas Meitinger (born 10 February 1984) is a German professional golfer. Meitinger was born in Cologne, Germany. He turned professional in 2005 and initially played on the EPD Tour, where he has six wins. After finishing third on the EPD Tour Order of Merit in 2008, and subsequently reaching the final stage of the European Tour's Qualifying School, he earned a place on the second-tier Challenge Tour for the first time. In his first season on the tour he recorded two top-10 finishes and ended 70th on the money list, a position he improved on by a single place in 2010. In 2011 he won for the first time on the Challenge Tour.",Agent,Athlete,GolfPlayer
"Phoroncidia testudo, is a species of spider of the genus Phoroncidia. It is native to India and Sri Lanka.",Species,Animal,Arachnid
"Joeri Verlinden (born January 22, 1988) is a Dutch swimmer who specializes in butterfly and freestyle. He is currently trained by Martin Truijens. He was previously trained by Marcel Wouda.",Agent,Athlete,Swimmer
"Herman John Koehler (December 14, 1859 – July 1, 1927) was an American football coach, athletics administrator, and United States Army officer. He served as the head football coach at the United States Military Academy from 1897 to 1900, compiling a record of 19–11–3. Koehler was also the Master of the Sword from 1885 to 1923 and director of West Point's first program of physical education instruction. Due to his long-serving tenure and his impact on the Department of Physical Education, he is held in high regard and is considered the \""father of the Department of Physical Education\"" at West Point. He is buried in the West Point Cemetery.",Agent,Coach,CollegeCoach
"Giovanni Battista Cavazza was an Italian painter and engraver, who was born at Bologna about the year 1620. He studied under Cavedone and Guido, and painted some pictures for public buildings at Bologna. The church of the Nunziata has frescoes of saints painted by him. He engraved the following plates from his own designs: \n* The Crucifixion. \n* The Resurrection. \n* The Death of St. Joseph. \n* The Assumption of the Virgin.",Agent,Artist,Painter
"Lance Lewis (born November 1, 1988) is an American football wide receiver that is currently a free agent. He was signed by the Washington Redskins as an undrafted free agent in 2012 and, following a successful tryout, returned to the team in 2013. He played college football for East Carolina University.He has also played for the Dallas Cowboys and San Francisco 49ers.",Agent,GridironFootballPlayer,AmericanFootballPlayer
James Sarjeant (born 16 November 1993) is a British speedway rider.,Agent,MotorcycleRider,SpeedwayRider
"Potamocypris unicaudata is a species of ostracod crustacean in the family Cyprididae, subfamily Cypridopsinae. It is abundantly found in ditches and ponds near the sea shore, where freshwater slightly mingles with sea water. It is known from both Europe and North America.",Species,Animal,Crustacean
"The 2009 A-League Grand Final took place at Telstra Dome in Melbourne, Australia on 28 February 2009. It was the final match in the A-League 2008–09 season, and was played between premiers Melbourne Victory and runners-up Adelaide United. Melbourne Victory won the match 1–0 and became the winners of the 2008–09 Championship, thus becoming the first team to win the A-League domestic treble, after also claiming the 2008 Pre-Season Challenge Cup, and the 2008–09 Premiership. The match will always be marred by the 10th minute sending off of Cristiano which ultimately contributed to the loss. Similarly Daniel Allsopp was sent off in the 65th minute for an alleged headbutt. The decision infuriated Former Australia international Robbie Slater who was commentating the game \""Did the blood coming from Roddy's ear sway it? I thought it was a disgraceful decision and the grand final was ruined.\"" The Grand Final was the last ever event to be held at the Telstra Dome, the former name of Melbourne's Docklands Stadium. Due to a change in sponsorship, the stadium is now known as Etihad Stadium.",Event,SportsEvent,FootballMatch
"Liu Hailong (Chinese: 柳海龙, pinyin: Liǔ Hǎilóng, born May 30, 1981 in Shandong Province) is a Chinese Sanshou kickboxer. Liu's rise to fame came in 2000 in the inaugural King of Sanda tournament. Liu not only won his weight class, but went on to win a grueling one-night open weight round robin tournament against much bigger fighters as well, giving him the title Sanda \""King of Kings\"". Exciting and charismatic, Liu is almost certainly China's most recognized combat athlete. In 2003, Liu faced a fellow King of Sanda in Yuan Yubao in the promotion's first \""superfight\"", defeating him soundly by decision to earn the title of \""Super King of Sanda\"". At the Sanshou World Championships in Macau, Liu faced Muslim Salihov in amateur rules competition and beat him on points to win the 80 kg division gold medal. Salihov is a highly accomplished Russian Sanshou fighter who would later become a King of Sanda himself. Some fight observers believe Salihov won the closely contested match. In December 2003, Liu scored a unanimous decision over Eduardo Fujihara to claim the IKF Sanshou World Championship. Other Chinese fighters who participated in that event include Bao Li Gao. At the World Sanda Kings tournament in 2003 there was a challenge issued by well-known American Sanshou fighter Cung Le to Liu Hailong for a ``superfight`` to decide who was the best in the world. However the highly anticipated matchup never materialized between the two sides. After an injury in 2005, Liu retired from the sport. In 2009, he made a comeback facing and KOing Japanese fighter Iga Koji.",Agent,Athlete,MartialArtist
"The Hamburg S-Bahn is rapid mass transit railway network in the Hamburg Metropolitan Region. Together, the S-Bahn, the Hamburg U-Bahn, the AKN railway and the regional railway form the backbone of railway public transport in the city and the surrounding area. The network has operated since 1907 as an electric rapid transit system, under the direction of the state railway, and is member of Hamburger Verkehrsverbund (HVV), Hamburg's transport association. There are six lines, serving 68 stations, on 147 kilometres (91 mi) of route. On an average working day the S-Bahn transports about 590,000 passengers; in 2010 about 221 million people used the S-Bahn. The S-Bahn is the only railway in Germany that uses both direct current (1,200 Volts) supplied by a third rail and alternating current (15 kV / 16.7 Hz) supplied by overhead lines. Most of the tracks are separated from other rail services. The S-Bahn is operated by S-Bahn Hamburg GmbH, a subsidiary of DB Regio. Similarly to Berlin but unlike Hanover, the S-Bahn is an important part of public transport within the city due to its dense schedule and good coverage of the metropolitan region. Unlike both Berlin and Hanover, the S-Bahn is of little importance for regional traffic since the network lies mostly within the city, though in 2007 the southwestern S3 line was extended about 32 km (20 miles) into the state of Lower Saxony (the Neugraben - Stade portion, which included seven new stations).",Agent,Organisation,PublicTransitSystem
The Trade Unions of Cape Verde Unity Centre is a national trade union centre in Cape Verde.,Agent,Organisation,TradeUnion
"The yellow-spotted honeyeater (Meliphaga notata) is a species of bird in the family Meliphagidae. It is also known as the lesser lewin. The bird is endemic to Australia; in particular northern Queensland. The bird's common name refers to the yellow patch members of the species have behind their eyes. The yellow-spotted honeyeater is olive, brown, and gray in color. The bird's weight ranges from around 23 to 30 grams, and the wingspan ranges from about 8 to 9 centimeters. The species contains two subspecies, which are known as Meliphaga notata notata and Meliphaga notata mixta. Yellow-spotted honeyeaters are aggressive and have a loud and metallic call.",Species,Animal,Bird
"Mocho-Choshuenco (Pronounced: /ˈmɒtʃoʊ tʃɒsˈwɛnkoʊ/ MO-choh CHOS-wen-KOH) is a glacier covered compound stratovolcano in the Andes of Los Ríos Region, Chile. It is made of the twin volcanoes Choshuenco in the northwest and the Mocho in the southeast. The highest parts of the volcano are part of the Mocho-Choshuenco National Reserve while the eastern slopes are partly inside the Huilo-Huilo Natural Reserve. Choshuenco, located on the northwest rim of the 4 km wide caldera, is of late glacial age. It has a heavily eroded crater and is currently dormant. Mocho is an andesitic-dacitic volcano placed above the caldera. Some parasitic craters and cinder cones are located on the southwest and northeast flanks of the stratovolcano. Mocho has its earliest certainly recorded eruption in 1759, older eruptions reported are uncertain due to the usage of different names and inexact maps. The northern foothills of Mocho-Choshuenco are surrounded by an arc of rivers and lakes formed by Fui, Enco and Llanquihue River, and Pirihueico, Panguipulli and Riñihue Lakes. The Fui River has high degree of underground infiltration, such that in some years the Huilo-Huilo Falls may dry out completely. As consequence of this infiltration a large aquifer is situated beneath Mocho-Choshuenco. The southern and eastern slopes drain to Pillanleufú River which flows south along the Liquiñe-Ofqui Fault to Maihue Lake.",Place,NaturalPlace,Volcano
